% n	Ex(V/m)		Ey(V/m)		Ez(V/m)
146	-2.154368e-05	-2.065962e-03	-2.154368e-05
147	1.683872e-04	-1.724858e-03	1.683872e-04
148	1.527760e-04	-1.315736e-03	1.527760e-04
149	-4.863117e-05	-1.173089e-03	-4.863117e-05
150	-2.760392e-04	-1.502089e-03	-2.760392e-04
151	-3.511911e-04	-2.202007e-03	-3.511911e-04
152	-1.974782e-04	-2.902566e-03	-1.974782e-04
153	1.231570e-04	-3.201476e-03	1.231570e-04
154	4.693341e-04	-2.933116e-03	4.693341e-04
155	7.185434e-04	-2.270908e-03	7.185434e-04
156	8.300536e-04	-1.593768e-03	8.300536e-04
157	8.379870e-04	-1.226454e-03	8.379870e-04
158	7.982634e-04	-1.249963e-03	7.982634e-04
159	7.412424e-04	-1.507721e-03	7.412424e-04
160	6.639525e-04	-1.772458e-03	6.639525e-04
161	5.555973e-04	-1.922483e-03	5.555973e-04
162	4.247842e-04	-1.992118e-03	4.247842e-04
163	3.037584e-04	-2.081806e-03	3.037584e-04
164	2.304067e-04	-2.228956e-03	2.304067e-04
165	2.267811e-04	-2.358091e-03	2.267811e-04
166	2.901627e-04	-2.346463e-03	2.901627e-04
167	3.977941e-04	-2.139462e-03	3.977941e-04
168	5.165848e-04	-1.814339e-03	5.165848e-04
169	6.116606e-04	-1.541438e-03	6.116606e-04
170	6.548609e-04	-1.476561e-03	6.548609e-04
171	6.350527e-04	-1.665349e-03	6.350527e-04
172	5.655046e-04	-2.020907e-03	5.655046e-04
173	4.795355e-04	-2.377199e-03	4.795355e-04
174	4.125119e-04	-2.574256e-03	4.125119e-04
175	3.815006e-04	-2.525913e-03	3.815006e-04
176	3.793301e-04	-2.246488e-03	3.793300e-04
177	3.888881e-04	-1.839584e-03	3.888880e-04
178	4.042495e-04	-1.461488e-03	4.042494e-04
179	4.366074e-04	-1.268338e-03	4.366074e-04
180	4.961807e-04	-1.356108e-03	4.961806e-04
181	5.664790e-04	-1.711767e-03	5.664789e-04
182	6.003460e-04	-2.202259e-03	6.003458e-04
183	5.518518e-04	-2.619798e-03	5.518516e-04
184	4.238894e-04	-2.773916e-03	4.238891e-04
185	2.884608e-04	-2.588195e-03	2.884604e-04
186	2.501844e-04	-2.146765e-03	2.501838e-04
187	3.686349e-04	-1.657063e-03	3.686342e-04
188	5.965336e-04	-1.342936e-03	5.965327e-04
189	7.903936e-04	-1.327232e-03	7.903925e-04
190	8.006577e-04	-1.574069e-03	8.006563e-04
191	5.839552e-04	-1.925875e-03	5.839535e-04
192	2.527853e-04	-2.208785e-03	2.527830e-04
193	1.534624e-05	-2.333845e-03	1.534344e-05
194	3.788970e-05	-2.326009e-03	3.788623e-05
195	3.246436e-04	-2.267983e-03	3.246393e-04
196	7.049921e-04	-2.211651e-03	7.049868e-04
197	9.432379e-04	-2.133977e-03	9.432314e-04
198	8.962828e-04	-1.975165e-03	8.962749e-04
199	6.074006e-04	-1.724375e-03	6.073911e-04
200	2.700078e-04	-1.472945e-03	2.699963e-04
201	9.050820e-05	-1.377752e-03	9.049446e-05
202	1.516846e-04	-1.552198e-03	1.516683e-04
203	3.730214e-04	-1.967167e-03	3.730021e-04
204	5.876582e-04	-2.443138e-03	5.876356e-04
205	6.687252e-04	-2.746448e-03	6.686988e-04
206	6.077818e-04	-2.723774e-03	6.077512e-04
207	4.945023e-04	-2.383636e-03	4.944671e-04
208	4.277855e-04	-1.879137e-03	4.277453e-04
209	4.375062e-04	-1.419235e-03	4.374608e-04
210	4.770865e-04	-1.175127e-03	4.770356e-04
211	4.818308e-04	-1.229138e-03	4.817742e-04
212	4.343149e-04	-1.566113e-03	4.342526e-04
213	3.791301e-04	-2.081815e-03	3.790623e-04
214	3.786388e-04	-2.598374e-03	3.785660e-04
